rouge1,rouge2,rogueL,rogueLs,chrf
0.11864406779661019,0.03448275862068966,0.05084745762711864,0.05084745762711864,28.206771263490122
0.0851063829787234,0.0,0.06382978723404255,0.06382978723404255,14.765574511454533
0.099009900990099,0.0,0.07920792079207921,0.07920792079207921,21.741044419136266
0.19298245614035087,0.07142857142857142,0.10526315789473685,0.10526315789473685,27.462971071965647
0.08333333333333334,0.01694915254237288,0.06666666666666667,0.06666666666666667,18.59041654965557
0.10256410256410256,0.017391304347826087,0.06837606837606838,0.06837606837606838,20.64526770547385
0.1694915254237288,0.07017543859649122,0.13559322033898305,0.13559322033898305,19.96170889976521
0.09174311926605504,0.0,0.09174311926605504,0.09174311926605504,21.92273173896806
0.2156862745098039,0.12000000000000001,0.1764705882352941,0.1764705882352941,26.51900153353236
0.125,0.018181818181818184,0.10714285714285714,0.10714285714285714,21.45495619262137
0.16216216216216214,0.01834862385321101,0.12612612612612614,0.12612612612612614,21.171679023687627
0.09433962264150944,0.0,0.056603773584905655,0.056603773584905655,20.675559881365643
0.14953271028037385,0.0,0.11214953271028036,0.11214953271028036,27.703473023144266
0.18181818181818185,0.0,0.09917355371900827,0.09917355371900827,30.065307834274723
0.125,0.0,0.09375,0.09375,21.780440470848585
0.21311475409836064,0.06666666666666667,0.14754098360655737,0.14754098360655737,25.948329442500135
0.11666666666666667,0.0,0.08333333333333333,0.08333333333333333,18.687545025911845
0.17142857142857143,0.0,0.13333333333333333,0.13333333333333333,23.309410444462547
0.14634146341463417,0.01652892561983471,0.13008130081300814,0.13008130081300814,23.81315324903007
0.21153846153846154,0.0196078431372549,0.13461538461538464,0.13461538461538464,24.852839209865234
0.11428571428571427,0.019417475728155338,0.09523809523809522,0.09523809523809522,23.545459448872165
0.034782608695652174,0.0,0.034782608695652174,0.034782608695652174,17.390122201101356
0.07207207207207206,0.0,0.07207207207207206,0.07207207207207206,17.902029874057785
0.3007518796992481,0.10687022900763359,0.2255639097744361,0.2255639097744361,30.864996515110356
0.13333333333333333,0.03389830508474577,0.1,0.1,22.664715213103904
0.16071428571428573,0.05454545454545454,0.16071428571428573,0.16071428571428573,18.76145035228138
0.09900990099009901,0.0,0.0594059405940594,0.0594059405940594,23.1034180058657
0.12280701754385966,0.0,0.10526315789473685,0.10526315789473685,22.944492852692942
0.18032786885245902,0.05,0.09836065573770493,0.09836065573770493,25.832840417652864
0.1818181818181818,0.0,0.12727272727272726,0.12727272727272726,26.891771826999726
0.16666666666666666,0.0425531914893617,0.125,0.125,21.889283075494017
0.125,0.0,0.0625,0.0625,22.018664227966987
0.15789473684210525,0.05357142857142857,0.12280701754385966,0.12280701754385966,29.51931998369902
0.12903225806451613,0.01639344262295082,0.08064516129032258,0.08064516129032258,24.33312847516774
0.12612612612612611,0.01834862385321101,0.10810810810810811,0.10810810810810811,16.51937222689591
0.15384615384615385,0.0196078431372549,0.11538461538461538,0.11538461538461538,19.994917207094026
0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,16.599113638430687
0.17142857142857143,0.0,0.13333333333333333,0.13333333333333333,26.187404635074984
0.10344827586206896,0.017543859649122806,0.08620689655172414,0.08620689655172414,19.31619678516479
0.17699115044247787,0.018018018018018018,0.12389380530973451,0.12389380530973451,25.31174335744358
0.12962962962962962,0.018867924528301886,0.11111111111111112,0.11111111111111112,18.638371591204777
0.10256410256410256,0.01739130434782609,0.06837606837606838,0.06837606837606838,25.166389694259795
0.20967741935483872,0.0,0.11290322580645161,0.11290322580645161,25.27218526736439
0.22413793103448276,0.03508771929824561,0.15517241379310345,0.15517241379310345,26.184445923790527
0.10416666666666667,0.0,0.10416666666666667,0.10416666666666667,19.327382430000224
0.20588235294117646,0.014925373134328358,0.1323529411764706,0.1323529411764706,24.438146792121465
0.06557377049180328,0.0,0.06557377049180328,0.06557377049180328,16.70818738111407
0.128,0.016260162601626018,0.112,0.112,18.44617995190917
0.20869565217391303,0.035398230088495575,0.1391304347826087,0.1391304347826087,23.80991096475282
0.24761904761904763,0.038834951456310676,0.15238095238095237,0.15238095238095237,27.343562226544815
0.09433962264150943,0.01923076923076923,0.056603773584905655,0.056603773584905655,17.503355812655908
0.1875,0.031746031746031744,0.125,0.125,28.524304136395383
0.13592233009708737,0.0,0.07766990291262135,0.07766990291262135,30.330900294821923
0.17094017094017092,0.034782608695652174,0.13675213675213677,0.13675213675213677,24.758481891371208
0.05,0.0,0.05,0.05,6.629914570891321
0.25742574257425743,0.0606060606060606,0.1386138613861386,0.1386138613861386,34.17691077484303
0.096,0.0,0.064,0.064,19.58586539616198
0.19417475728155342,0.039603960396039604,0.09708737864077671,0.09708737864077671,28.370139554486425
0.14634146341463414,0.03305785123966943,0.0813008130081301,0.0813008130081301,23.651195612389518
0.21782178217821782,0.020202020202020204,0.13861386138613863,0.13861386138613863,28.29797376790794
0.12962962962962962,0.018867924528301886,0.12962962962962962,0.12962962962962962,25.360894262240734
0.14893617021276595,0.021739130434782608,0.1276595744680851,0.1276595744680851,22.366426578687683
0.14285714285714285,0.0,0.11904761904761905,0.11904761904761905,21.530857507103278
0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,26.445381085920772
0.07272727272727272,0.018518518518518517,0.07272727272727272,0.07272727272727272,22.094117628536655
0.21505376344086022,0.021978021978021976,0.10752688172043011,0.10752688172043011,29.114361137105625
0.08474576271186442,0.0,0.06779661016949154,0.06779661016949154,22.453774814508673
0.24778761061946902,0.05405405405405406,0.1769911504424779,0.1769911504424779,27.29981990818007
0.19298245614035087,0.03571428571428571,0.14035087719298245,0.14035087719298245,25.17256751932191
0.0963855421686747,0.024691358024691357,0.07228915662650603,0.07228915662650603,25.093841818318154
0.21311475409836064,0.03333333333333333,0.16393442622950818,0.16393442622950818,33.36286357418609
0.11363636363636362,0.0,0.09090909090909091,0.09090909090909091,25.56269703745527
0.10434782608695652,0.035398230088495575,0.08695652173913045,0.08695652173913045,20.736687131990884
0.29357798165137616,0.05607476635514017,0.22018348623853212,0.22018348623853212,29.370003054684474
0.12844036697247707,0.0,0.11009174311926605,0.11009174311926605,20.54385130365804
0.25641025641025644,0.052173913043478265,0.11965811965811968,0.11965811965811968,31.77212999411012
0.18918918918918917,0.08333333333333331,0.13513513513513511,0.13513513513513511,25.947628917220232
0.09448818897637795,0.0,0.06299212598425197,0.06299212598425197,17.35815013476118
0.22413793103448276,0.07017543859649122,0.15517241379310345,0.15517241379310345,29.543066739366974
0.17021276595744683,0.014388489208633094,0.14184397163120568,0.14184397163120568,26.96315958857699
0.17857142857142858,0.05454545454545454,0.125,0.125,25.319394164478076
0.1836734693877551,0.020833333333333332,0.14285714285714285,0.14285714285714285,19.71431444439815
0.1774193548387097,0.03278688524590164,0.14516129032258063,0.14516129032258063,29.403518644589017
0.14285714285714282,0.01818181818181818,0.07142857142857141,0.07142857142857141,20.91553437989503
0.09523809523809525,0.01941747572815534,0.07619047619047618,0.07619047619047618,23.39338928690841
0.23999999999999996,0.020408163265306124,0.14,0.14,22.821981421612588
0.16666666666666666,0.01886792452830189,0.14814814814814814,0.14814814814814814,26.357101985269804
0.21621621621621623,0.03669724770642202,0.12612612612612611,0.12612612612612611,23.000628139365954
0.18333333333333335,0.0,0.08333333333333334,0.08333333333333334,26.768575595829986
0.14432989690721648,0.042105263157894736,0.14432989690721648,0.14432989690721648,20.900545156125514
0.12068965517241378,0.0,0.08620689655172413,0.08620689655172413,28.7344788676262
0.16363636363636364,0.037037037037037035,0.1272727272727273,0.1272727272727273,24.47681845155597
0.05357142857142857,0.0,0.05357142857142857,0.05357142857142857,17.92625589653105
0.11940298507462686,0.045454545454545456,0.11940298507462686,0.11940298507462686,20.939680414509134
0.16363636363636364,0.01851851851851852,0.14545454545454548,0.14545454545454548,23.5479718795203
0.18867924528301888,0.038461538461538464,0.1509433962264151,0.1509433962264151,25.015905048074583
0.10526315789473684,0.01785714285714286,0.08771929824561404,0.08771929824561404,19.870799645504565
0.2095238095238095,0.038834951456310676,0.13333333333333336,0.13333333333333336,27.01624013843534
0.17094017094017094,0.034782608695652174,0.13675213675213674,0.13675213675213674,23.98376638401597
0.2903225806451613,0.06521739130434782,0.16129032258064518,0.16129032258064518,27.656782288689065
