rouge1,rouge2,rogueL,rogueLs
0.16666666666666666,0.10619469026548672,0.15789473684210525,0.15789473684210525
0.17682926829268292,0.08588957055214724,0.1402439024390244,0.1402439024390244
0.25913621262458475,0.15384615384615385,0.21262458471760798,0.21262458471760798
0.358974358974359,0.27741935483870966,0.282051282051282,0.282051282051282
0.33076923076923076,0.27906976744186046,0.22307692307692303,0.22307692307692303
0.275,0.15966386554621848,0.15833333333333335,0.15833333333333335
0.21705426356589147,0.125,0.13178294573643412,0.13178294573643412
0.20657276995305168,0.10426540284360189,0.14084507042253522,0.14084507042253522
0.36419753086419754,0.22981366459627325,0.29012345679012347,0.29012345679012347
0.5047619047619046,0.48076923076923084,0.5047619047619046,0.5047619047619046
0.2698412698412698,0.14516129032258066,0.20634920634920637,0.20634920634920637
0.426829268292683,0.3950617283950617,0.3536585365853659,0.3536585365853659
0.18384401114206128,0.08403361344537814,0.1392757660167131,0.1392757660167131
0.24317617866004956,0.21446384039900251,0.18858560794044668,0.18858560794044668
0.08664259927797835,0.007272727272727273,0.06498194945848376,0.06498194945848376
0.07777777777777778,0.027932960893854747,0.05555555555555555,0.05555555555555555
0.24,0.15246636771300448,0.19555555555555557,0.19555555555555557
0.29069767441860467,0.1411764705882353,0.2209302325581395,0.2209302325581395
0.35532994923857864,0.23589743589743586,0.30456852791878175,0.30456852791878175
0.2154696132596685,0.13333333333333333,0.1712707182320442,0.1712707182320442
0.22485207100591717,0.14880952380952384,0.14201183431952663,0.14201183431952663
0.18223234624145784,0.11441647597254005,0.15489749430523916,0.15489749430523916
0.21167883211678834,0.125,0.1897810218978102,0.1897810218978102
0.3372093023255814,0.2117647058823529,0.2209302325581395,0.2209302325581395
0.22151898734177214,0.14012738853503184,0.17088607594936708,0.17088607594936708
0.23880597014925373,0.16080402010050251,0.208955223880597,0.208955223880597
0.45161290322580644,0.20652173913043476,0.22580645161290322,0.22580645161290322
0.17120622568093385,0.00784313725490196,0.08560311284046693,0.08560311284046693
0.5611510791366906,0.4817518248175182,0.474820143884892,0.474820143884892
0.3720930232558139,0.31250000000000006,0.310077519379845,0.310077519379845
0.45810055865921784,0.327683615819209,0.3687150837988827,0.3687150837988827
0.2775800711743772,0.2222222222222222,0.25622775800711745,0.25622775800711745
0.3176178660049628,0.23940149625935161,0.24317617866004962,0.24317617866004962
0.24727272727272728,0.16117216117216118,0.19636363636363638,0.19636363636363638
0.22222222222222218,0.03587443946188341,0.11555555555555555,0.11555555555555555
0.25270758122743686,0.20363636363636367,0.2382671480144404,0.2382671480144404
0.15450643776824033,0.11255411255411256,0.13733905579399142,0.13733905579399142
0.32558139534883723,0.17647058823529413,0.15116279069767444,0.15116279069767444
0.6242774566473989,0.5380116959064326,0.3583815028901734,0.3583815028901734
0.39252336448598135,0.2169811320754717,0.2803738317757009,0.2803738317757009
0.2652329749103942,0.2093862815884477,0.24372759856630827,0.24372759856630827
0.3190883190883191,0.29799426934097417,0.3190883190883191,0.3190883190883191
0.49382716049382713,0.41250000000000003,0.2962962962962963,0.2962962962962963
0.18543046357615894,0.07333333333333333,0.12582781456953643,0.12582781456953643
0.2818181818181818,0.2201834862385321,0.1909090909090909,0.1909090909090909
0.25555555555555554,0.19101123595505617,0.23333333333333334,0.23333333333333334
0.37719298245614036,0.2643171806167401,0.23245614035087717,0.23245614035087717
0.22364217252396165,0.1672025723472669,0.19808306709265175,0.19808306709265175
0.3556851311953353,0.22287390029325513,0.2565597667638484,0.2565597667638484
0.09937888198757763,0.05625,0.09316770186335405,0.09316770186335405
0.3319148936170213,0.22317596566523604,0.2297872340425532,0.2297872340425532
0.5157894736842106,0.425531914893617,0.4421052631578947,0.4421052631578947
0.39826839826839827,0.29694323144104806,0.27705627705627706,0.27705627705627706
0.7256637168141593,0.6666666666666665,0.49557522123893816,0.49557522123893816
0.3153526970954357,0.17573221757322177,0.22406639004149376,0.22406639004149376
0.21262458471760798,0.13377926421404682,0.1727574750830565,0.1727574750830565
0.453125,0.3174603174603175,0.390625,0.390625
0.3445692883895131,0.28679245283018867,0.299625468164794,0.299625468164794
0.3172413793103448,0.2377622377622378,0.303448275862069,0.303448275862069
0.24727272727272728,0.16117216117216118,0.19636363636363638,0.19636363636363638
0.22418879056047195,0.142433234421365,0.20058997050147495,0.20058997050147495
0.5411764705882354,0.4880952380952381,0.5176470588235295,0.5176470588235295
0.16260162601626016,0.01639344262295082,0.08943089430894308,0.08943089430894308
0.05638766519823789,0.05026455026455027,0.050220264317180616,0.050220264317180616
0.44549763033175355,0.34449760765550236,0.3412322274881517,0.3412322274881517
0.23699421965317918,0.16279069767441862,0.1445086705202312,0.1445086705202312
0.27692307692307694,0.015625,0.1692307692307692,0.1692307692307692
0.3408360128617363,0.23948220064724918,0.16720257234726688,0.16720257234726688
0.3360655737704918,0.2892561983471075,0.19672131147540983,0.19672131147540983
0.42424242424242425,0.2857142857142857,0.36363636363636365,0.36363636363636365
0.21114369501466274,0.10029498525073746,0.15835777126099707,0.15835777126099707
0.23529411764705882,0.060000000000000005,0.11764705882352941,0.11764705882352941
0.5849056603773585,0.5576923076923077,0.5849056603773585,0.5849056603773585
0.41463414634146345,0.25925925925925924,0.32926829268292684,0.32926829268292684
0.2980392156862745,0.21343873517786566,0.2666666666666667,0.2666666666666667
0.4651162790697674,0.44531250000000006,0.4651162790697674,0.4651162790697674
0.3384615384615385,0.25,0.3076923076923077,0.3076923076923077
0.30588235294117644,0.1818181818181818,0.25098039215686274,0.25098039215686274
0.682170542635659,0.5826771653543307,0.6356589147286822,0.6356589147286822
0.588235294117647,0.4554455445544554,0.3333333333333333,0.3333333333333333
0.35766423357664234,0.2647058823529412,0.29927007299270075,0.29927007299270075
0.33766233766233766,0.2532751091703057,0.1904761904761905,0.1904761904761905
0.1976284584980237,0.0796812749003984,0.14229249011857706,0.14229249011857706
0.15517241379310345,0.1043478260869565,0.14655172413793102,0.14655172413793102
0.4705882352941177,0.40860215053763443,0.4171122994652406,0.4171122994652406
0.08408408408408409,0.0572289156626506,0.07207207207207206,0.07207207207207206
0.22674418604651167,0.14035087719298245,0.1569767441860465,0.1569767441860465
0.23076923076923075,0.20155038759689922,0.13846153846153844,0.13846153846153844
0.14342629482071714,0.04819277108433735,0.10358565737051793,0.10358565737051793
0.3675675675675676,0.17486338797814208,0.28108108108108104,0.28108108108108104
0.21524663677130046,0.06334841628959277,0.10762331838565023,0.10762331838565023
0.39344262295081966,0.2838283828382839,0.2098360655737705,0.2098360655737705
0.7528089887640449,0.7045454545454545,0.5617977528089888,0.5617977528089888
0.09090909090909093,0.010204081632653062,0.0707070707070707,0.0707070707070707
0.22857142857142856,0.16346153846153846,0.22857142857142856,0.22857142857142856
