rouge1,rouge2,rogueL,rogueLs
0.22916666666666663,0.0851063829787234,0.18749999999999997,0.18749999999999997
0.20930232558139533,0.0,0.11627906976744184,0.11627906976744184
0.15730337078651682,0.04597701149425287,0.1348314606741573,0.1348314606741573
0.12658227848101264,0.0,0.0759493670886076,0.0759493670886076
0.15730337078651685,0.06896551724137932,0.11235955056179775,0.11235955056179775
0.13793103448275865,0.023529411764705882,0.09195402298850575,0.09195402298850575
0.11494252873563217,0.04705882352941177,0.06896551724137932,0.06896551724137932
0.10638297872340426,0.0,0.08510638297872342,0.08510638297872342
0.2127659574468085,0.02173913043478261,0.10638297872340426,0.10638297872340426
0.196078431372549,0.039999999999999994,0.13725490196078433,0.13725490196078433
0.16901408450704222,0.0,0.14084507042253522,0.14084507042253522
0.2448979591836735,0.041666666666666664,0.163265306122449,0.163265306122449
0.2553191489361702,0.043478260869565216,0.1276595744680851,0.1276595744680851
0.2553191489361702,0.10869565217391305,0.14893617021276595,0.14893617021276595
0.1875,0.0425531914893617,0.10416666666666667,0.10416666666666667
0.17204301075268819,0.06593406593406594,0.10752688172043011,0.10752688172043011
0.11494252873563218,0.0,0.09195402298850575,0.09195402298850575
0.1411764705882353,0.024096385542168672,0.09411764705882353,0.09411764705882353
0.2278481012658228,0.05194805194805195,0.17721518987341772,0.17721518987341772
0.23157894736842105,0.021505376344086023,0.14736842105263157,0.14736842105263157
0.2553191489361702,0.043478260869565216,0.14893617021276595,0.14893617021276595
0.12820512820512822,0.0,0.10256410256410256,0.10256410256410256
0.21505376344086022,0.04395604395604395,0.15053763440860213,0.15053763440860213
0.10389610389610389,0.0,0.051948051948051945,0.051948051948051945
0.2777777777777778,0.01886792452830189,0.09259259259259259,0.09259259259259259
0.22727272727272727,0.023255813953488372,0.1590909090909091,0.1590909090909091
0.1836734693877551,0.020833333333333332,0.0816326530612245,0.0816326530612245
0.05405405405405405,0.0,0.05405405405405405,0.05405405405405405
0.18181818181818182,0.0,0.10101010101010102,0.10101010101010102
0.26373626373626374,0.11235955056179775,0.21978021978021978,0.21978021978021978
0.15217391304347827,0.02222222222222222,0.13043478260869565,0.13043478260869565
0.15909090909090906,0.023255813953488375,0.09090909090909091,0.09090909090909091
0.17204301075268816,0.0,0.10752688172043011,0.10752688172043011
0.1875,0.0851063829787234,0.1875,0.1875
0.15789473684210525,0.0,0.07894736842105263,0.07894736842105263
